#Position (bp)	mapping quality
1.497825316E9	2.086580123821076
1.4978804435E9	9.664313831953304
1.497935247E9	1.3921761515123656
1.49798974E9	2.09252235478013
1.4980439295E9	0.13717173540294197
1.4980979295E9	0.0
1.4981517595E9	3.3715566944266495
1.498205399E9	0.0045022643435951495
1.4982589545E9	5.675754170570759
1.4983124455E9	5.396921356295955
1.4983657885E9	11.60790273556231
1.4984188865E9	1.691785017034797
1.498471451E9	2.973813636825526
1.4985234915E9	2.889270284665917
1.49857505E9	1.8770545539686256
1.4986261245E9	0.005074072396140081
1.498677085E9	1.9377998766987428
1.4987275325E9	3.0696822594880846
1.4987774515E9	0.0
1.498827088E9	0.11869086582363464
1.498876377E9	0.0
1.49892555E9	5.485313074243712E-4
1.4989744305E9	0.012335297557906947
1.4990227755E9	2.8378985181859004
1.4990707755E9	0.7423491195076082
1.4991174815E9	0.5389435884196073
1.499141392E9	2.477907175886282
1.4991663625E9	6.426542426569857
1.499213845E9	1.317334374807293
1.499261117E9	0.010525752680118974
1.499308272E9	1.0222758369963976
1.4993552865E9	3.5888399690104116
1.4994021775E9	0.0
1.499448952E9	2.3429766469153015
1.499495555E9	3.889328063241107
1.499541927E9	0.0
1.4995880455E9	3.2032774040150227
1.4996338655E9	0.0
1.4996794305E9	0.6890010917030568
1.49972467E9	0.00511263639563534
1.4997694385E9	0.02636553718429277
1.499813914E9	0.7419022729072622
1.4998582335E9	0.802515594997662
1.499902437E9	0.7787214961159543
1.4999465125E9	0.6644292468760554
1.4999904425E9	0.05944673859279741
1.5000342475E9	0.0559658234456457
1.500077897E9	0.007256232820162539
1.5001214295E9	0.008696788028419748
1.5001648935E9	0.4430582318168457
1.500208052E9	0.8828828828828829
1.50025082E9	0.0
1.5002933985E9	5.889386570291625
1.5003356255E9	0.026759909617978316
1.5003772345E9	1.496236127227826
1.5004183575E9	0.3001613045135936
1.5004590585E9	0.018474871148149278
1.500499455E9	14.270154162844293
1.5005397815E9	1.556396839083854
1.5005798835E9	0.004576083094305032
1.5006197495E9	0.006021977112348157
1.5006594765E9	0.38150096850764137
1.5006990945E9	2.0791412717183664
1.500738606E9	0.024140471405170973
1.500778009E9	0.08883913461590119
1.500817273E9	3.25592435889796
1.5008564005E9	3.21051775989596
1.5008953925E9	2.729709248376121
1.5009342335E9	0.13076978421971783
1.5009729975E9	0.017354586931236857
1.50101161E9	2.0689655172413794
1.501050102E9	3.0259634774815147
1.5010885475E9	40.0
1.5011268985E9	0.4581642723982893
1.501165097E9	1.7713736670895137
1.501203126E9	2.43845003737852
1.501241044E9	1.9899647802383365
1.501278825E9	1.085304557040425
1.5013164085E9	0.0
1.5013538565E9	0.8422131940414006
1.5013910975E9	0.09394992731201529
1.501428063E9	3.0530742459396754
1.501464846E9	0.0
1.501501344E9	0.013191768171570372
1.5015375365E9	4.687176416042037
1.50157363E9	12.28702360421897
1.5016096085E9	0.3016794814142479
1.5016454845E9	0.0
1.501681049E9	3.22418632627147
1.501716299E9	11.948051948051948
1.501751501E9	0.015029114328619714
1.5017866105E9	0.0
1.5018214115E9	0.019595259951598096
1.501855949E9	0.11203740534021783
1.501890481E9	0.00140727599725065
1.5019249615E9	3.691113780352811
1.501959368E9	2.111930585683297
1.5019936215E9	0.0
1.5020276835E9	3.387618877220991
1.502061664E9	0.8552394438722966
1.502095591E9	2.217492570877841
1.5021294255E9	2.840966891969298
1.5021631415E9	0.0
1.502196793E9	1.9355666351262828
1.502230415E9	0.003738703059721828
1.502263933E9	0.026606917798627644
1.502297268E9	0.9430618040266743
1.5023304645E9	0.0
1.50236357E9	1.2966395235780261
1.502396564E9	0.0
1.502429487E9	0.9644684044475755
1.5024623515E9	4.613787552378021
1.502495075E9	10.8443138984682
1.502527657E9	0.0
1.502560186E9	1.689016950912442
1.5025926685E9	0.0
1.5026250945E9	2.4028354869640656
1.5026573625E9	11.428571428571429
1.502689409E9	0.1145735208536267
1.5027213285E9	3.591726618705036
1.502753191E9	4.446327683615819
1.502785012E9	0.01761680490276288
1.502816803E9	2.9586747997764946
1.5028485815E9	1.6099141757916544
1.502880251E9	0.00821495277129185
1.5029014765E9	0.0
1.502917251E9	0.0
1.5029432885E9	0.0
1.5029746615E9	2.160525223681877E-4
1.503005942E9	1.0884882063764032
1.5030371605E9	0.002384553231023771
1.503068136E9	0.08681745487777016
1.5030988115E9	0.0
1.5031294005E9	0.0
1.503159934E9	0.0
1.5031903865E9	1.6591512600831706
1.5032207375E9	4.264537770025493
1.503250987E9	1.6802656919388437
1.503281073E9	4.697799357009908
1.5033110395E9	0.0
1.5033408965E9	2.0159958084201444
1.5033706265E9	0.056791046994362264
1.5034002165E9	2.4913467794404682
1.5034296905E9	5.648483571278043
1.5034591055E9	0.0
1.503488396E9	9.651191312100636
1.503517477E9	5.272776831954815E-4
1.503546407E9	0.22747680335228973
1.503575265E9	0.0
1.503603944E9	1.9372679304279852
1.503632476E9	0.4129127892613028
1.503660941E9	0.11216366071054944
1.5036892985E9	31.112678612635833
1.503717559E9	2.3247507637883906
1.5037457875E9	0.6612156830708756
1.5037739785E9	0.09055007882521339
1.5038021275E9	0.0
1.5038302115E9	0.018287848821954448
1.5038582345E9	0.00953603325445611
1.503886121E9	1.6864818156403283
1.503913824E9	0.0
1.503941448E9	9.884430580362759
1.5039690085E9	0.43896692584358876
1.503996491E9	0.0
1.5040239295E9	0.0
1.50405134E9	0.0
1.5040787125E9	0.0
1.5041060415E9	2.3468192868719613
1.5041333075E9	0.12304923459767546
1.5041605315E9	1.8516481799718794
1.5041877425E9	12.218973100141456
1.5042149345E9	0.0
1.5042420895E9	1.3345361460646434
1.504269151E9	0.0
1.50429607E9	0.0014650758799674294
1.5043228815E9	2.4784029143055393
1.504349657E9	0.9413895109341738
1.504376309E9	0.0
1.5044027855E9	0.04201625615494591
1.504429204E9	0.0
1.5044555725E9	1.6300320759877664
1.5044817345E9	10.23318983811314
1.5045077335E9	0.0
1.504533726E9	0.0
1.504559515E9	0.0030966225341447842
1.504585062E9	0.06614147081695912
1.5046104935E9	2.0184684905938406
1.504635845E9	0.0
1.504661185E9	0.0058255678280479065
1.5046865215E9	0.2633633526353223
1.504711854E9	0.0
1.504737139E9	0.0
1.5047623165E9	0.6080255061633125
1.504787421E9	0.0
1.5048124905E9	3.2429283250287466
1.5048375215E9	0.07406408244448119
1.5048624465E9	0.08569891974966715
1.504887267E9	0.005842487001806441
1.504912041E9	0.02068172035696316
1.5049367755E9	0.0
1.504961432E9	0.0029664655680848163
1.504986013E9	0.06332253521393734
1.5050105905E9	0.0
1.505035124E9	0.0
1.505059598E9	0.0
1.5050840155E9	2.0869238571052926
1.5051083285E9	0.0
1.505132541E9	0.0
1.5051567165E9	0.029040862387348286
1.5051808025E9	0.0
1.505204769E9	0.04458054494514795
1.5052287025E9	0.019593615984726913
1.505252602E9	3.9121124131494347
1.5052764175E9	0.09894736842105263
1.505300174E9	0.0
1.505323782E9	0.0
1.505347225E9	0.0
1.5053706425E9	3.0547519472048497
1.505394034E9	1.4640838650865997
1.5054172675E9	4.131218630485544
1.505440338E9	4.2918634526277027E-4
1.505463334E9	0.0
1.505486272E9	0.003659541701169351
1.505509163E9	4.673328209069946
1.505531991E9	0.0
1.5055546875E9	0.0
1.5055772675E9	2.025542561238145
1.505599805E9	38.985336054804876
1.5056222585E9	1.086992641822929
1.5056445755E9	0.04793595027363016
1.505666752E9	0.06294004904618992
1.505688842E9	0.0
1.5057108895E9	12.351841141314825
1.5057327895E9	0.014178377531488205
1.505754487E9	40.0
1.5057760305E9	0.0
1.5057973695E9	0.07641009983466504
1.5058184785E9	0.0
1.505839342E9	0.9464766727723306
1.5058599945E9	0.0
1.505880554E9	0.019043031342135624
1.505901062E9	1.916883869099334
1.5059214515E9	37.010077268640394
1.505941733E9	1.0905866960473765
1.505961904E9	0.003882515776385859
1.505981936E9	0.0
1.506001832E9	0.0
1.5060216395E9	0.0013695386743794132
1.506041367E9	0.0
1.506061005E9	0.0
1.5060805605E9	0.046689263379004156
1.506100015E9	5.231661340705899
1.506119436E9	1.7760609436199648
1.506138834E9	2.39730933869136
1.506158163E9	37.308041796372876
1.5061774085E9	0.0
1.5061965695E9	2.3668896321070236
1.5062156255E9	7.919090123812266
1.506234385E9	0.0
1.5062526505E9	48.887576809909824
1.506270461E9	0.0
1.5062880045E9	1.8344942509581736
1.506305279E9	0.0
1.506322231E9	1.932742840271627
1.506338785E9	3.98228088952313
1.5063546955E9	3.75245871328873E-5
1.5063702115E9	0.1347581405051111
1.5063855075E9	0.08671667498387359
1.5064005505E9	1.9452824525438166
1.5064154905E9	0.0
1.5064303855E9	0.001767676038842694
1.5064452295E9	3.4343290995529695E-4
1.5064599895E9	0.0
1.5064746485E9	0.0
1.506489184E9	1.27054703666366
1.5065036555E9	0.0
1.5065180825E9	0.0
1.5065324375E9	4.8586075137430854E-4
1.5065467295E9	0.26406657032830405
1.506560963E9	32.96820171279343
1.5065751655E9	3.7516847049213804
1.5065891015E9	0.0
1.50660254E9	0.0
1.5066156845E9	2.638920440515581
1.506628763E9	1.3898024864508398
1.5066413735E9	0.5929532374970689
1.5066524985E9	0.0
1.5066619875E9	0.0
1.5066699435E9	0.0
