#Position (bp)	insert size	chromosomes
1.4725402275E9	51.66361386138614	217.56436420722136
1.47274088E9	20.589496248660236	0.0
1.472908492E9	22.997431946584488	0.0
1.4732100395E9	51.621550302363936	217.56436420722136
1.473541107E9	19.443514644351463	0.0
1.473869051E9	28.08133971291866	0.0
1.4741950565E9	28.079159170533092	217.56436420722136
1.4745184665E9	19.90277777777778	0.0
1.474825521E9	189.7898067778033	0.0
1.4751180275E9	35.131001206272614	217.56436420722136
1.47540839E9	49.35207939508506	0.0
1.475695139E9	29.004483299708586	0.0
1.4759802585E9	24.23076923076923	217.56436420722136
1.4762637585E9	26.70601851851852	0.0
1.4764724435E9	192.36181996997774	0.0
1.476613217E9	191.35243553008596	217.56436420722136
1.476820649E9	44.75209600526056	0.0
1.4770869925E9	106.74074074074075	0.0
1.47734567E9	75.31916480238628	217.56436420722136
1.4775968475E9	23.210526315789473	0.0
1.4778442205E9	19.38095238095238	0.0
1.4780885935E9	38.78550724637681	217.56436420722136
1.478322013E9	19.72072072072072	0.0
1.478542147E9	43.97769516728624	0.0
1.4787578105E9	187.22609585536415	217.56436420722136
1.4789716245E9	19.462962962962962	0.0
1.4791834895E9	24.313003452243958	0.0
1.479393952E9	53.679245283018865	217.56436420722136
1.479601761E9	32.11340206185567	0.0
1.479807114E9	53.67908092412574	0.0
1.480011556E9	39.816760037348274	217.56436420722136
1.480210152E9	50.348684210526315	0.0
1.480309867E9	28.434782608695652	0.0
1.480410536E9	19.9	217.56436420722136
1.480604181E9	179.47057308908998	0.0
1.4807960345E9	23.698591549295774	0.0
1.4809875655E9	32.75485366560417	217.56436420722136
1.4811785945E9	28.076395385095104	0.0
1.4813689155E9	22.043478260869566	0.0
1.4815581185E9	48.832978156632926	217.56436420722136
1.481744339E9	33.42857142857143	0.0
1.4819283565E9	24.813793103448276	0.0
1.482110815E9	184.8793382791848	217.56436420722136
1.4822910125E9	19.50588235294118	0.0
1.4824702515E9	22.425793907971485	0.0
1.4826492515E9	24.764056224899598	217.56436420722136
1.482826747E9	40.16835406421753	0.0
1.4830019085E9	183.0334900954824	0.0
1.4831760745E9	21.71134492223239	217.56436420722136
1.4833498215E9	20.0	0.0
1.4835230685E9	25.54591836734694	0.0
1.483695018E9	25.156911581569116	217.56436420722136
1.48386552E9	25.539800995024876	0.0
1.4840120345E9	149.87219866747427	0.0
1.4840960915E9	161.36477987421384	217.56436420722136
1.484200552E9	38.37271937445699	0.0
1.4843639175E9	24.482111436950145	0.0
1.484525558E9	101.99072847682119	217.56436420722136
1.4846856985E9	36.53029045643154	0.0
1.484845447E9	19.721804511278197	0.0
1.4850036955E9	20.869130100076983	217.56436420722136
1.4851601785E9	46.81212638770282	0.0
1.4853153435E9	30.276371308016877	0.0
1.4854690065E9	100.5925925925926	217.56436420722136
1.4856214875E9	31.70663562281723	0.0
1.48577251E9	36.5517890772128	0.0
1.485921701E9	185.96206440229378	217.56436420722136
1.486069029E9	26.561830574488802	0.0
1.4862152755E9	51.299636002647254	0.0
1.486358319E9	182.49287534207795	217.56436420722136
1.4864977755E9	33.81962025316456	0.0
1.4866360005E9	20.185344827586206	0.0
1.4867727255E9	115.09147286821705	217.56436420722136
1.48690823E9	183.13926022063595	0.0
1.4870422705E9	22.825116279069768	0.0
1.487175276E9	184.9080378250591	217.56436420722136
1.4873076115E9	41.81067125645439	0.0
1.487438976E9	43.08154168851599	0.0
1.487569754E9	162.40761946707772	217.56436420722136
1.487699834E9	44.701581027667984	0.0
1.4878024075E9	22.873684210526317	0.0
1.4878669075E9	19.957264957264957	217.56436420722136
1.4879581345E9	21.195652173913043	0.0
1.4880870475E9	191.52483461469694	0.0
1.488215313E9	182.1067632285948	217.56436420722136
1.488342982E9	42.900886637112094	0.0
1.488469797E9	19.392857142857142	0.0
1.488595719E9	21.850262697022767	217.56436420722136
1.488720578E9	19.0	0.0
1.4888435135E9	75.9395218002813	0.0
1.4889645135E9	20.071428571428573	217.56436420722136
1.4890836905E9	182.67788924007147	0.0
1.4892017335E9	103.164	0.0
1.4893190995E9	52.011922503725785	217.56436420722136
1.489435056E9	95.14489003880983	0.0
1.4895490925E9	19.90625	0.0
1.4896621725E9	91.84272097053726	217.56436420722136
1.4897746275E9	48.89696412143514	0.0
1.4898865215E9	183.62989007436147	0.0
1.489998264E9	19.666666666666668	217.56436420722136
1.4901095675E9	31.911971830985916	0.0
1.4902193155E9	63.373477361526085	0.0
1.490327346E9	84.72	217.56436420722136
1.4904336285E9	72.52069297401347	0.0
1.490538307E9	184.02398081534773	0.0
1.4906421835E9	20.53846153846154	217.56436420722136
1.490744471E9	47.557178631051755	0.0
1.4908455605E9	22.5873786407767	0.0
1.4909457125E9	183.57146516393442	217.56436420722136
1.4910448645E9	80.59131736526946	0.0
1.4911434675E9	182.9517950601414	0.0
1.491241309E9	182.4782648823258	217.56436420722136
1.4913381475E9	22.63002364066194	0.0
1.4914340935E9	182.9085783771833	0.0
1.491529762E9	183.1871253071253	217.56436420722136
1.4915922245E9	21.8	0.0
1.4916397245E9	30.894736842105264	0.0
1.491719761E9	182.01437716444536	217.56436420722136
1.491814071E9	184.42347606174238	0.0
1.4919081355E9	183.31797035594505	0.0
1.492001913E9	115.41165587419056	217.56436420722136
1.492094934E9	78.471	0.0
1.492186973E9	183.30115612369585	0.0
1.492278363E9	63.00359195402299	217.56436420722136
1.492369289E9	20.26086956521739	0.0
1.4924600215E9	21.0	0.0
1.4925506495E9	77.78248587570621	217.56436420722136
1.492640991E9	85.8739213806328	0.0
1.492730352E9	184.06728991164988	0.0
1.4928189615E9	20.866666666666667	217.56436420722136
1.4929074865E9	27.54371002132196	0.0
1.4929958815E9	95.80125523012552	0.0
1.493083867E9	23.872307692307693	217.56436420722136
1.49317108E9	23.02913907284768	0.0
1.4932578505E9	94.79790419161677	0.0
1.4933445515E9	86.45885005636978	217.56436420722136
1.4934308735E9	20.64814814814815	0.0
1.4935165205E9	38.66288492706645	0.0
1.493601754E9	179.15123757552135	217.56436420722136
1.4936868405E9	30.14760914760915	0.0
1.4937708405E9	19.818181818181817	0.0
1.4938528405E9	23.294117647058822	217.56436420722136
1.4939334965E9	183.38198097369894	0.0
1.494013536E9	19.898809523809526	0.0
1.4940931735E9	92.7360594795539	217.56436420722136
1.494172662E9	118.25854700854701	0.0
1.4942520195E9	119.5435064373974	0.0
1.494330266E9	140.43676470588235	217.56436420722136
1.4944070245E9	182.3482631378038	0.0
1.4944831845E9	88.95268138801262	0.0
1.494558901E9	87.9880239520958	217.56436420722136
1.4946342225E9	108.11208791208792	0.0
1.4947092295E9	28.137931034482758	0.0
1.4947838015E9	160.82844036697247	217.56436420722136
1.4948579965E9	21.807174887892376	0.0
1.494931878E9	60.33719433719434	0.0
1.4950050725E9	32.42696629213483	217.56436420722136
1.4950776565E9	19.363636363636363	0.0
1.495150197E9	183.84375723882326	0.0
1.495222726E9	156.15622888037845	217.56436420722136
1.495294851E9	24.093425605536332	0.0
1.4953521325E9	184.5360998967233	0.0
1.495387989E9	151.3424561403509	217.56436420722136
1.495438073E9	185.64892120075046	0.0
1.495508772E9	183.2821807168097	0.0
1.49557855E9	92.0679012345679	217.56436420722136
1.4956478625E9	87.74384236453201	0.0
1.49571656E9	183.8822603494412	0.0
1.4957846955E9	183.8795955882353	217.56436420722136
1.495851637E9	21.74074074074074	0.0
1.4959172985E9	145.07619047619048	0.0
1.4959827275E9	182.81369150779895	217.56436420722136
1.4960479565E9	183.6905346426623	0.0
1.496112885E9	42.943396226415096	0.0
1.4961773285E9	108.28395061728395	217.56436420722136
1.496241306E9	21.0	0.0
1.496304546E9	182.2633009708738	0.0
1.496367105E9	101.24923076923076	217.56436420722136
1.4964293385E9	69.84834123222748	0.0
1.4964912555E9	80.84827729348277	0.0
1.4965529165E9	86.0	217.56436420722136
1.4966140635E9	22.357142857142858	0.0
1.496674755E9	104.3409090909091	0.0
1.4967349575E9	183.23397435897436	217.56436420722136
1.4967945915E9	184.64424320827942	0.0
1.4968538115E9	28.98355263157895	0.0
1.4969127855E9	19.17948717948718	217.56436420722136
1.496971478E9	170.7568578553616	0.0
1.4970296965E9	55.75209692451072	0.0
1.497087545E9	89.53191489361703	217.56436420722136
1.4971451485E9	20.348130841121495	0.0
1.49720257E9	175.1818181818182	0.0
1.4972598805E9	83.94927536231884	217.56436420722136
1.4973171385E9	157.41682977046847	0.0
1.4973743525E9	79.80571705426357	0.0
1.497431505E9	48.54765291607397	217.56436420722136
1.4974886085E9	93.3699421965318	0.0
1.4975456595E9	55.59159347553325	0.0
1.4976022535E9	19.75	217.56436420722136
1.4976583475E9	25.616161616161616	0.0
1.4977143475E9	50.92700729927007	0.0
1.497770018E9	182.75601423487544	217.56436420722136
1.497825316E9	217.56436420722136	0.0
1.4978804435E9	21.842105263157894	0.0
1.497935247E9	84.29569892473118	217.56436420722136
1.49798974E9	112.86455331412104	0.0
1.4980439295E9	26.651282051282053	0.0
1.4980979295E9	19.5	217.56436420722136
1.4981517595E9	157.37602688573563	0.0
1.498205399E9	184.7217729393468	0.0
1.4982589545E9	81.44550810014728	217.56436420722136
1.4983124455E9	47.95400475812847	0.0
1.4983657885E9	20.5625	0.0
1.4984188865E9	64.73843930635839	217.56436420722136
1.498471451E9	83.79166666666667	0.0
1.4985234915E9	21.57986577181208	0.0
1.49857505E9	93.2059620596206	217.56436420722136
1.4986261245E9	20.840690978886755	0.0
1.498677085E9	101.75	0.0
1.4987275325E9	108.92335766423358	217.56436420722136
1.4987774515E9	0.0	0.0
1.498827088E9	169.1965	0.0
1.498876377E9	182.96019647696477	217.56436420722136
1.49892555E9	184.52672897196263	0.0
1.4989744305E9	183.57087378640776	0.0
1.4990227755E9	19.36842105263158	217.56436420722136
1.4990707755E9	102.49753694581281	0.0
1.4991174815E9	139.26625386996903	0.0
1.499141392E9	153.3030303030303	217.56436420722136
1.4991663625E9	119.08744352409639	0.0
1.499213845E9	97.02439024390245	0.0
1.499261117E9	181.58291106063254	217.56436420722136
1.499308272E9	102.42307692307692	0.0
1.4993552865E9	90.81818181818181	0.0
1.4994021775E9	20.70873786407767	217.56436420722136
1.499448952E9	105.34241245136187	0.0
1.499495555E9	60.65610859728507	0.0
1.499541927E9	184.73815373815373	217.56436420722136
1.4995880455E9	96.72327044025157	0.0
1.4996338655E9	20.380753138075313	0.0
1.4996794305E9	96.8061224489796	217.56436420722136
1.49972467E9	185.79867511520737	0.0
1.4997694385E9	187.7363361224853	0.0
1.499813914E9	97.5929648241206	217.56436420722136
1.4998582335E9	188.29582909460834	0.0
1.499902437E9	82.3887323943662	0.0
1.4999465125E9	89.16666666666667	217.56436420722136
1.4999904425E9	158.09071630918658	0.0
1.5000342475E9	72.08527131782945	0.0
1.500077897E9	180.3653224067285	217.56436420722136
1.5001214295E9	157.12077414245408	0.0
1.5001648935E9	83.04526748971193	0.0
1.500208052E9	19.625	217.56436420722136
1.50025082E9	181.95448430493275	0.0
1.5002933985E9	29.78197997775306	0.0
1.5003356255E9	179.8801926550271	217.56436420722136
1.5003772345E9	96.32374100719424	0.0
1.5004183575E9	209.60738255033556	0.0
1.5004590585E9	185.34295837023916	217.56436420722136
1.500499455E9	43.38829151732377	0.0
1.5005397815E9	30.24376508447305	0.0
1.5005798835E9	183.23207547169812	217.56436420722136
1.5006197495E9	180.08	0.0
1.5006594765E9	179.26223602484473	0.0
1.5006990945E9	95.54773869346734	217.56436420722136
1.500738606E9	184.39052523171986	0.0
1.500778009E9	182.56343442973088	0.0
1.500817273E9	100.81304347826087	217.56436420722136
1.5008564005E9	100.63194444444444	0.0
1.5008953925E9	104.33590733590734	0.0
1.5009342335E9	182.50201655699428	217.56436420722136
1.5009729975E9	187.55154749199573	0.0
1.50101161E9	19.333333333333332	0.0
1.501050102E9	98.06369426751593	217.56436420722136
1.5010885475E9	19.0	0.0
1.5011268985E9	91.8529411764706	0.0
1.501165097E9	112.63851351351352	217.56436420722136
1.501203126E9	97.5	0.0
1.501241044E9	105.60126582278481	0.0
1.501278825E9	157.96190476190475	217.56436420722136
1.5013164085E9	182.7308930008045	0.0
1.5013538565E9	85.66379310344827	0.0
1.5013910975E9	182.8447837150127	217.56436420722136
1.501428063E9	78.48372093023256	0.0
1.501464846E9	21.0	0.0
1.501501344E9	184.52043826380108	217.56436420722136
1.5015375365E9	82.20207253886011	0.0
1.50157363E9	174.6611154706891	0.0
1.5016096085E9	182.80434782608697	217.56436420722136
1.5016454845E9	31.061728395061728	0.0
1.501681049E9	119.08849557522124	0.0
1.501716299E9	19.25	217.56436420722136
1.501751501E9	185.37261146496814	0.0
1.5017866105E9	183.1331612903226	0.0
1.5018214115E9	181.7810298102981	217.56436420722136
1.501855949E9	183.64532434709352	0.0
1.501890481E9	183.98196166854567	0.0
1.5019249615E9	101.83333333333333	217.56436420722136
1.501959368E9	102.87074829931973	0.0
1.5019936215E9	182.99763983950908	0.0
1.5020276835E9	23.549186128803964	217.56436420722136
1.502061664E9	89.5	0.0
1.502095591E9	59.64835164835165	0.0
1.5021294255E9	113.39393939393939	217.56436420722136
1.5021631415E9	19.0	0.0
1.502196793E9	89.4530612244898	0.0
1.502230415E9	185.5435684647303	217.56436420722136
1.502263933E9	43.683153013910356	0.0
1.502297268E9	88.6734693877551	0.0
1.5023304645E9	183.95302336786315	217.56436420722136
1.50236357E9	95.03355704697987	0.0
1.502396564E9	0.0	0.0
1.502429487E9	93.14074074074074	217.56436420722136
1.5024623515E9	62.35820895522388	0.0
1.502495075E9	110.795	0.0
1.502527657E9	0.0	217.56436420722136
1.502560186E9	102.49693251533742	0.0
1.5025926685E9	20.0	0.0
1.5026250945E9	88.32460732984293	217.56436420722136
1.5026573625E9	19.0	0.0
1.502689409E9	184.24310194597734	0.0
1.5027213285E9	114.22012578616352	217.56436420722136
1.502753191E9	20.46153846153846	0.0
1.502785012E9	183.53695481849047	0.0
1.502816803E9	81.31550802139037	217.56436420722136
1.5028485815E9	78.19272727272727	0.0
1.502880251E9	184.46648301193756	0.0
1.5029014765E9	184.2929292929293	217.56436420722136
1.502917251E9	179.7089995431704	0.0
1.5029432885E9	31.88235294117647	0.0
1.5029746615E9	182.33303938859495	217.56436420722136
1.503005942E9	105.85258964143426	0.0
1.5030371605E9	180.44051160023795	0.0
1.503068136E9	129.78827361563518	217.56436420722136
1.5030988115E9	183.9965156794425	0.0
1.5031294005E9	0.0	0.0
1.503159934E9	39.272965879265094	217.56436420722136
1.5031903865E9	109.47297297297297	0.0
1.5032207375E9	99.40789473684211	0.0
1.503250987E9	90.79081632653062	217.56436420722136
1.503281073E9	163.4572192513369	0.0
1.5033110395E9	22.1294964028777	0.0
1.5033408965E9	112.52985074626865	217.56436420722136
1.5033706265E9	184.50493421052633	0.0
1.5034002165E9	112.4758064516129	0.0
1.5034296905E9	71.0770509977827	217.56436420722136
1.5034591055E9	139.2097902097902	0.0
1.503488396E9	169.25	0.0
1.503517477E9	185.10507569011577	217.56436420722136
1.503546407E9	25.96527777777778	0.0
1.503575265E9	180.7074196455392	0.0
1.503603944E9	89.71597633136095	217.56436420722136
1.503632476E9	32.3855421686747	0.0
1.503660941E9	183.9112122936824	0.0
1.5036892985E9	44.60688160390138	217.56436420722136
1.503717559E9	111.30102040816327	0.0
1.5037457875E9	181.51699181875392	0.0
1.5037739785E9	150.6789315407748	217.56436420722136
1.5038021275E9	0.0	0.0
1.5038302115E9	184.33087103724222	0.0
1.5038582345E9	182.2658793488669	217.56436420722136
1.503886121E9	90.4472049689441	0.0
1.503913824E9	0.0	0.0
1.503941448E9	42.63594470046083	217.56436420722136
1.5039690085E9	159.73947520944202	0.0
1.503996491E9	77.42857142857143	0.0
1.5040239295E9	167.49411764705883	217.56436420722136
1.50405134E9	181.80851706433103	0.0
1.5040787125E9	19.333333333333332	0.0
1.5041060415E9	88.45045045045045	217.56436420722136
1.5041333075E9	182.59706422018348	0.0
1.5041605315E9	120.5	0.0
1.5041877425E9	199.87853710624665	217.56436420722136
1.5042149345E9	40.0	0.0
1.5042420895E9	77.87404580152672	0.0
1.504269151E9	157.98914546640574	217.56436420722136
1.50429607E9	184.19762454635435	0.0
1.5043228815E9	98.8076923076923	0.0
1.504349657E9	105.49664429530202	217.56436420722136
1.504376309E9	20.161290322580644	0.0
1.5044027855E9	188.1960682876358	0.0
1.504429204E9	182.41259600614438	217.56436420722136
1.5044555725E9	97.33116883116882	0.0
1.5044817345E9	77.42635658914729	0.0
1.5045077335E9	112.96551724137932	217.56436420722136
1.504533726E9	19.0	0.0
1.504559515E9	185.42415817114613	0.0
1.504585062E9	180.4740233588401	217.56436420722136
1.5046104935E9	145.3469387755102	0.0
1.504635845E9	184.00656912511198	0.0
1.504661185E9	184.18144187650915	217.56436420722136
1.5046865215E9	185.31258890469417	0.0
1.504711854E9	184.41016949152544	0.0
1.504737139E9	28.208791208791208	217.56436420722136
1.5047623165E9	160.89970717423134	0.0
1.504787421E9	0.0	0.0
1.5048124905E9	87.33333333333333	217.56436420722136
1.5048375215E9	185.26392018023816	0.0
1.5048624465E9	181.2038770053476	0.0
1.504887267E9	186.82771535580525	217.56436420722136
1.504912041E9	186.2819211245607	0.0
1.5049367755E9	23.205479452054796	0.0
1.504961432E9	158.5433360473931	217.56436420722136
1.504986013E9	185.7271872060207	0.0
1.5050105905E9	28.2803738317757	0.0
1.505035124E9	0.0	217.56436420722136
1.505059598E9	30.559006211180126	0.0
1.5050840155E9	92.76106194690266	0.0
1.5051083285E9	184.85393658710368	217.56436420722136
1.505132541E9	184.59448574969022	0.0
1.5051567165E9	184.30963302752295	0.0
1.5051808025E9	182.6691820102626	217.56436420722136
1.505204769E9	184.50991869918698	0.0
1.5052287025E9	187.2141089108911	0.0
1.505252602E9	99.55172413793103	217.56436420722136
1.5052764175E9	112.57446808510639	0.0
1.505300174E9	182.63212054391767	0.0
1.505323782E9	185.24387216878685	217.56436420722136
1.505347225E9	183.66483918128654	0.0
1.5053706425E9	87.90697674418605	0.0
1.505394034E9	115.13157894736842	217.56436420722136
1.5054172675E9	114.27745664739885	0.0
1.505440338E9	157.84482033409446	0.0
1.505463334E9	181.90023879013	217.56436420722136
1.505486272E9	182.28283796740172	0.0
1.505509163E9	51.333333333333336	0.0
1.505531991E9	184.52625189681336	217.56436420722136
1.5055546875E9	24.25581395348837	0.0
1.5055772675E9	97.06569343065694	0.0
1.505599805E9	119.56350736168642	217.56436420722136
1.5056222585E9	27.375	0.0
1.5056445755E9	181.7802731411229	0.0
1.505666752E9	183.45045045045046	217.56436420722136
1.505688842E9	0.0	0.0
1.5057108895E9	36.32432432432432	0.0
1.5057327895E9	182.29070796460178	217.56436420722136
1.505754487E9	19.0	0.0
1.5057760305E9	0.0	0.0
1.5057973695E9	181.50536044362292	217.56436420722136
1.5058184785E9	19.0	0.0
1.505839342E9	100.78620689655172	0.0
1.5058599945E9	183.6594501718213	217.56436420722136
1.505880554E9	184.60183066361557	0.0
1.505901062E9	121.87777777777778	0.0
1.5059214515E9	60.463474408521066	217.56436420722136
1.505941733E9	94.13888888888889	0.0
1.505961904E9	185.0475642500959	0.0
1.505981936E9	46.89180327868853	217.56436420722136
1.506001832E9	186.0129144851658	0.0
1.5060216395E9	184.5439755973564	0.0
1.506041367E9	183.9785447761194	217.56436420722136
1.506061005E9	184.69387755102042	0.0
1.5060805605E9	183.15808656036447	0.0
1.506100015E9	34.583743842364534	217.56436420722136
1.506119436E9	105.58878504672897	0.0
1.506138834E9	23.123287671232877	0.0
1.506158163E9	113.92860370537731	217.56436420722136
1.5061774085E9	31.119760479041915	0.0
1.5061965695E9	84.4367816091954	0.0
1.5062156255E9	29.24074074074074	217.56436420722136
1.506234385E9	0.0	0.0
1.5062526505E9	99.91261061946902	0.0
1.506270461E9	0.0	217.56436420722136
1.5062880045E9	103.6923076923077	0.0
1.506305279E9	20.60952380952381	0.0
1.506322231E9	80.3169014084507	217.56436420722136
1.506338785E9	99.0	0.0
1.5063546955E9	156.2155723416618	0.0
1.5063702115E9	157.13553631383635	217.56436420722136
1.5063855075E9	157.49641184092494	0.0
1.5064005505E9	71.96251638269987	0.0
1.5064154905E9	155.98569377753577	217.56436420722136
1.5064303855E9	158.37600500698088	0.0
1.5064452295E9	155.83429263859438	0.0
1.5064599895E9	156.14608153621876	217.56436420722136
1.5064746485E9	157.0447859606411	0.0
1.506489184E9	94.0	0.0
1.5065036555E9	156.8828316953317	217.56436420722136
1.5065180825E9	157.25313384553175	0.0
1.5065324375E9	158.22343242568073	0.0
1.5065467295E9	156.99009498653933	217.56436420722136
1.506560963E9	96.41534864530325	0.0
1.5065751655E9	21.25225225225225	0.0
1.5065891015E9	20.375	217.56436420722136
1.50660254E9	36.08411214953271	0.0
1.5066156845E9	105.3664	0.0
1.506628763E9	76.17245370370371	217.56436420722136
1.5066413735E9	163.66941613150297	0.0
1.5066524985E9	150.6533354536058	0.0
1.5066619875E9	84.98611111111111	217.56436420722136
1.5066699435E9	21.121951219512194	0.0
